"","mu","lambda","psi","ntip","surviving_terminal","extinct_terminal","extinct_internal","surviving_internal","m","k","turnover","ef","netdiv"
"332",0.1,0.4,0.02,50,1,0,0,3,0,4,0.5,0.25,0.3
"333",0.1,0.4,0.02,50,2,0,0,2,0,4,0.5,0.25,0.3
"334",0.1,0.4,0.02,50,1,0,0,0,0,1,0.5,0.25,0.3
"335",0.1,0.4,0.02,50,1,1,0,4,1,5,0.5,0.25,0.3
"336",0.1,0.4,0.02,50,3,0,0,0,0,3,0.5,0.25,0.3
"337",0.1,0.4,0.04,50,1,0,1,3,0,5,0.5,0.25,0.3
"338",0.1,0.4,0.04,50,1,2,0,2,2,3,0.5,0.25,0.3
"339",0.1,0.4,0.04,50,1,3,0,1,3,2,0.5,0.25,0.3
"340",0.1,0.4,0.04,50,2,0,0,2,0,4,0.5,0.25,0.3
"341",0.1,0.4,0.04,50,0,2,0,2,2,2,0.5,0.25,0.3
"342",0.1,0.4,0.04,50,3,1,0,4,1,7,0.5,0.25,0.3
"343",0.1,0.4,0.04,50,2,0,0,4,0,6,0.5,0.25,0.3
"344",0.1,0.4,0.04,50,2,0,0,2,0,4,0.5,0.25,0.3
"345",0.1,0.4,0.04,50,3,1,0,4,1,7,0.5,0.25,0.3
"346",0.1,0.4,0.04,50,2,2,0,2,2,4,0.5,0.25,0.3
"347",0.1,0.4,0.04,50,1,0,0,3,0,4,0.5,0.25,0.3
"348",0.1,0.4,0.04,50,2,1,0,4,1,6,0.5,0.25,0.3
"349",0.1,0.4,0.04,50,5,1,0,5,1,10,0.5,0.25,0.3
"350",0.1,0.4,0.04,50,0,3,0,4,3,4,0.5,0.25,0.3
"351",0.1,0.4,0.04,50,4,1,0,2,1,6,0.5,0.25,0.3
"352",0.1,0.4,0.04,50,3,0,0,6,0,9,0.5,0.25,0.3
"353",0.1,0.4,0.04,50,3,2,0,3,2,6,0.5,0.25,0.3
"354",0.1,0.4,0.04,50,2,1,0,2,1,4,0.5,0.25,0.3
"355",0.1,0.4,0.04,50,3,1,0,2,1,5,0.5,0.25,0.3
"356",0.1,0.4,0.04,50,2,0,0,1,0,3,0.5,0.25,0.3
"357",0,0.4,0.005,50,2,0,0,0,0,2,0.4,0,0.4
"358",0,0.4,0.005,50,0,0,0,1,0,1,0.4,0,0.4
"359",0,0.4,0.005,50,0,0,0,1,0,1,0.4,0,0.4
"360",0,0.4,0.005,50,0,0,0,1,0,1,0.4,0,0.4
"361",0,0.4,0.005,50,1,0,0,0,0,1,0.4,0,0.4
"362",0,0.4,0.005,50,1,0,0,1,0,2,0.4,0,0.4
"363",0,0.4,0.005,50,0,0,0,1,0,1,0.4,0,0.4
"364",0,0.4,0.005,50,1,0,0,0,0,1,0.4,0,0.4
"365",0,0.4,0.005,50,0,0,0,1,0,1,0.4,0,0.4
"366",0,0.4,0.005,50,0,0,0,3,0,3,0.4,0,0.4
"367",0,0.4,0.005,50,2,0,0,0,0,2,0.4,0,0.4
"368",0,0.4,0.01,50,1,0,0,0,0,1,0.4,0,0.4
"369",0,0.4,0.01,50,2,0,0,1,0,3,0.4,0,0.4
"370",0,0.4,0.01,50,2,0,0,0,0,2,0.4,0,0.4
"371",0,0.4,0.01,50,0,0,0,1,0,1,0.4,0,0.4
"372",0,0.4,0.01,50,0,0,0,1,0,1,0.4,0,0.4
"373",0,0.4,0.01,50,0,0,0,2,0,2,0.4,0,0.4
"374",0,0.4,0.01,50,0,0,0,1,0,1,0.4,0,0.4
"375",0,0.4,0.01,50,1,0,0,0,0,1,0.4,0,0.4
"376",0,0.4,0.01,50,1,0,0,0,0,1,0.4,0,0.4
"377",0,0.4,0.01,50,1,0,0,0,0,1,0.4,0,0.4
"378",0,0.4,0.01,50,0,0,0,1,0,1,0.4,0,0.4
"379",0,0.4,0.01,50,0,0,0,2,0,2,0.4,0,0.4
"380",0,0.4,0.01,50,0,0,0,3,0,3,0.4,0,0.4
"381",0,0.4,0.01,50,1,0,0,1,0,2,0.4,0,0.4
"382",0,0.4,0.02,50,2,0,0,2,0,4,0.4,0,0.4
"383",0,0.4,0.02,50,2,0,0,1,0,3,0.4,0,0.4
"384",0,0.4,0.02,50,2,0,0,0,0,2,0.4,0,0.4
"385",0,0.4,0.02,50,0,0,0,3,0,3,0.4,0,0.4
"386",0,0.4,0.02,50,2,0,0,2,0,4,0.4,0,0.4
"387",0,0.4,0.02,50,2,0,0,0,0,2,0.4,0,0.4
"388",0,0.4,0.02,50,2,0,0,0,0,2,0.4,0,0.4
"389",0,0.4,0.02,50,0,0,0,1,0,1,0.4,0,0.4
"390",0,0.4,0.02,50,3,0,0,1,0,4,0.4,0,0.4
"391",0,0.4,0.02,50,1,0,0,1,0,2,0.4,0,0.4
"392",0,0.4,0.02,50,2,0,0,0,0,2,0.4,0,0.4
"393",0,0.4,0.02,50,1,0,0,3,0,4,0.4,0,0.4
"394",0,0.4,0.02,50,1,0,0,0,0,1,0.4,0,0.4
"395",0,0.4,0.02,50,1,0,0,0,0,1,0.4,0,0.4
"396",0,0.4,0.02,50,1,0,0,1,0,2,0.4,0,0.4
"397",0,0.4,0.02,50,4,0,0,2,0,6,0.4,0,0.4
"398",0,0.4,0.02,50,1,0,0,1,0,2,0.4,0,0.4
"399",0,0.4,0.04,50,4,0,0,3,0,7,0.4,0,0.4
"400",0,0.4,0.04,50,3,0,0,2,0,5,0.4,0,0.4
"401",0,0.4,0.04,50,0,0,0,6,0,6,0.4,0,0.4
"402",0,0.4,0.04,50,4,0,0,6,0,10,0.4,0,0.4
"403",0,0.4,0.04,50,3,0,0,2,0,5,0.4,0,0.4
"404",0,0.4,0.04,50,0,0,0,2,0,2,0.4,0,0.4
"405",0,0.4,0.04,50,2,0,0,2,0,4,0.4,0,0.4
"406",0,0.4,0.04,50,0,0,0,1,0,1,0.4,0,0.4
"407",0,0.4,0.04,50,0,0,0,1,0,1,0.4,0,0.4
"408",0,0.4,0.04,50,5,0,0,4,0,9,0.4,0,0.4
"409",0,0.4,0.04,50,2,0,0,2,0,4,0.4,0,0.4
"410",0,0.4,0.04,50,2,0,0,1,0,3,0.4,0,0.4
"411",0,0.4,0.04,50,3,0,0,1,0,4,0.4,0,0.4
"412",0,0.4,0.04,50,6,0,0,5,0,11,0.4,0,0.4
"413",0,0.4,0.04,50,1,0,0,1,0,2,0.4,0,0.4
"414",0,0.4,0.04,50,0,0,0,3,0,3,0.4,0,0.4
"415",0,0.4,0.04,50,1,0,0,3,0,4,0.4,0,0.4
"416",0,0.4,0.04,50,3,0,0,3,0,6,0.4,0,0.4
"417",0,0.4,0.04,50,0,0,0,5,0,5,0.4,0,0.4
"418",0,0.4,0.04,50,2,0,0,1,0,3,0.4,0,0.4
"419",0.2,0.5,0.005,50,1,1,0,0,1,1,0.7,0.4,0.3
"420",0.2,0.5,0.005,50,0,1,0,0,1,0,0.7,0.4,0.3
"421",0.2,0.5,0.005,50,0,0,0,1,0,1,0.7,0.4,0.3
"422",0.2,0.5,0.005,50,1,0,0,0,0,1,0.7,0.4,0.3
"423",0.2,0.5,0.005,50,0,1,0,1,1,1,0.7,0.4,0.3
"424",0.2,0.5,0.005,50,0,0,0,1,0,1,0.7,0.4,0.3
"425",0.2,0.5,0.005,50,0,0,0,1,0,1,0.7,0.4,0.3
"426",0.2,0.5,0.005,50,0,1,0,0,1,0,0.7,0.4,0.3
"427",0.2,0.5,0.005,50,0,1,0,0,1,0,0.7,0.4,0.3
"428",0.2,0.5,0.005,50,0,1,0,0,1,0,0.7,0.4,0.3
"429",0.2,0.5,0.01,50,1,0,0,0,0,1,0.7,0.4,0.3
"430",0.2,0.5,0.01,50,0,2,0,1,2,1,0.7,0.4,0.3
"431",0.2,0.5,0.01,50,1,1,0,0,1,1,0.7,0.4,0.3
"432",0.2,0.5,0.01,50,0,0,0,1,0,1,0.7,0.4,0.3
"433",0.2,0.5,0.01,50,1,0,0,1,0,2,0.7,0.4,0.3
"434",0.2,0.5,0.01,50,0,0,0,1,0,1,0.7,0.4,0.3
"435",0.2,0.5,0.01,50,0,0,0,1,0,1,0.7,0.4,0.3
"436",0.2,0.5,0.01,50,2,1,0,0,1,2,0.7,0.4,0.3
"437",0.2,0.5,0.01,50,0,1,0,1,1,1,0.7,0.4,0.3
"438",0.2,0.5,0.01,50,0,1,0,0,1,0,0.7,0.4,0.3
"439",0.2,0.5,0.01,50,1,1,0,0,1,1,0.7,0.4,0.3
"440",0.2,0.5,0.01,50,0,1,1,0,1,1,0.7,0.4,0.3
"441",0.2,0.5,0.01,50,0,1,0,0,1,0,0.7,0.4,0.3
"442",0.2,0.5,0.01,50,2,0,1,0,0,3,0.7,0.4,0.3
"443",0.2,0.5,0.01,50,0,1,0,2,1,2,0.7,0.4,0.3
"444",0.2,0.5,0.02,50,0,0,0,2,0,2,0.7,0.4,0.3
"445",0.2,0.5,0.02,50,1,0,0,2,0,3,0.7,0.4,0.3
"446",0.2,0.5,0.02,50,3,0,1,3,0,7,0.7,0.4,0.3
"447",0.2,0.5,0.02,50,3,2,0,1,2,4,0.7,0.4,0.3
"448",0.2,0.5,0.02,50,2,1,0,3,1,5,0.7,0.4,0.3
"449",0.2,0.5,0.02,50,1,1,0,1,1,2,0.7,0.4,0.3
"450",0.2,0.5,0.02,50,0,0,0,2,0,2,0.7,0.4,0.3
"451",0.2,0.5,0.02,50,1,0,0,0,0,1,0.7,0.4,0.3
"452",0.2,0.5,0.02,50,0,0,0,1,0,1,0.7,0.4,0.3
"453",0.2,0.5,0.02,50,3,1,0,1,1,4,0.7,0.4,0.3
"454",0.2,0.5,0.02,50,3,0,0,0,0,3,0.7,0.4,0.3
"455",0.2,0.5,0.02,50,3,1,1,1,1,5,0.7,0.4,0.3
"456",0.2,0.5,0.02,50,4,0,0,1,0,5,0.7,0.4,0.3
"457",0.2,0.5,0.02,50,1,1,0,2,1,3,0.7,0.4,0.3
"458",0.2,0.5,0.02,50,2,0,0,1,0,3,0.7,0.4,0.3
"459",0.2,0.5,0.02,50,2,0,0,1,0,3,0.7,0.4,0.3
"460",0.2,0.5,0.02,50,0,4,0,2,4,2,0.7,0.4,0.3
"461",0.2,0.5,0.02,50,1,1,0,0,1,1,0.7,0.4,0.3
"462",0.2,0.5,0.04,50,2,1,0,4,1,6,0.7,0.4,0.3
"463",0.2,0.5,0.04,50,1,1,1,3,1,5,0.7,0.4,0.3
"464",0.2,0.5,0.04,50,2,1,0,4,1,6,0.7,0.4,0.3
"465",0.2,0.5,0.04,50,2,3,0,1,3,3,0.7,0.4,0.3
"466",0.2,0.5,0.04,50,3,0,1,2,0,6,0.7,0.4,0.3
"467",0.2,0.5,0.04,50,3,0,1,3,0,7,0.7,0.4,0.3
"468",0.2,0.5,0.04,50,1,0,0,4,0,5,0.7,0.4,0.3
"469",0.2,0.5,0.04,50,1,1,0,3,1,4,0.7,0.4,0.3
"470",0.2,0.5,0.04,50,6,5,1,2,5,9,0.7,0.4,0.3
"471",0.2,0.5,0.04,50,1,0,0,1,0,2,0.7,0.4,0.3
"472",0.2,0.5,0.04,50,2,2,0,8,2,10,0.7,0.4,0.3
"473",0.2,0.5,0.04,50,0,2,1,2,2,3,0.7,0.4,0.3
"474",0.2,0.5,0.04,50,1,0,0,4,0,5,0.7,0.4,0.3
"475",0.2,0.5,0.04,50,4,2,0,3,2,7,0.7,0.4,0.3
"476",0.2,0.5,0.04,50,3,0,0,0,0,3,0.7,0.4,0.3
"477",0.2,0.5,0.04,50,1,3,1,5,3,7,0.7,0.4,0.3
"478",0.2,0.5,0.04,50,1,0,1,2,0,4,0.7,0.4,0.3
"479",0.2,0.5,0.04,50,3,1,1,4,1,8,0.7,0.4,0.3
"480",0.2,0.5,0.04,50,0,3,0,1,3,1,0.7,0.4,0.3
"481",0.2,0.5,0.04,50,4,2,0,3,2,7,0.7,0.4,0.3
"482",0.1,0.5,0.005,50,0,0,0,1,0,1,0.6,0.2,0.4
"483",0.1,0.5,0.005,50,1,0,0,0,0,1,0.6,0.2,0.4
"484",0.1,0.5,0.005,50,0,0,0,3,0,3,0.6,0.2,0.4
"485",0.1,0.5,0.005,50,1,1,0,0,1,1,0.6,0.2,0.4
"486",0.1,0.5,0.005,50,0,0,0,1,0,1,0.6,0.2,0.4
"487",0.1,0.5,0.005,50,1,0,0,0,0,1,0.6,0.2,0.4
"488",0.1,0.5,0.005,50,0,0,0,1,0,1,0.6,0.2,0.4
"489",0.1,0.5,0.005,50,1,0,0,1,0,2,0.6,0.2,0.4
"490",0.1,0.5,0.005,50,0,0,0,1,0,1,0.6,0.2,0.4
"491",0.1,0.5,0.005,50,1,0,0,1,0,2,0.6,0.2,0.4
"492",0.1,0.5,0.01,50,1,0,0,0,0,1,0.6,0.2,0.4
"493",0.1,0.5,0.01,50,1,0,0,1,0,2,0.6,0.2,0.4
"494",0.1,0.5,0.01,50,1,1,0,2,1,3,0.6,0.2,0.4
"495",0.1,0.5,0.01,50,0,0,0,3,0,3,0.6,0.2,0.4
"496",0.1,0.5,0.01,50,0,0,0,1,0,1,0.6,0.2,0.4
"497",0.1,0.5,0.01,50,2,0,0,2,0,4,0.6,0.2,0.4
"498",0.1,0.5,0.01,50,1,0,0,0,0,1,0.6,0.2,0.4
"499",0.1,0.5,0.01,50,1,0,0,0,0,1,0.6,0.2,0.4
"500",0.1,0.5,0.01,50,1,0,0,0,0,1,0.6,0.2,0.4
"501",0.1,0.5,0.01,50,0,0,0,1,0,1,0.6,0.2,0.4
"502",0.1,0.5,0.01,50,0,1,0,1,1,1,0.6,0.2,0.4
"503",0.1,0.5,0.01,50,0,0,0,1,0,1,0.6,0.2,0.4
"504",0.1,0.5,0.02,50,2,0,0,2,0,4,0.6,0.2,0.4
"505",0.1,0.5,0.02,50,1,1,0,2,1,3,0.6,0.2,0.4
"506",0.1,0.5,0.02,50,1,1,0,2,1,3,0.6,0.2,0.4
"507",0.1,0.5,0.02,50,2,0,0,2,0,4,0.6,0.2,0.4
"508",0.1,0.5,0.02,50,3,0,0,6,0,9,0.6,0.2,0.4
"509",0.1,0.5,0.02,50,0,0,0,1,0,1,0.6,0.2,0.4
"510",0.1,0.5,0.02,50,0,0,0,2,0,2,0.6,0.2,0.4
"511",0.1,0.5,0.02,50,1,0,0,0,0,1,0.6,0.2,0.4
"512",0.1,0.5,0.02,50,4,0,0,0,0,4,0.6,0.2,0.4
"513",0.1,0.5,0.02,50,1,2,0,1,2,2,0.6,0.2,0.4
"514",0.1,0.5,0.02,50,0,1,0,1,1,1,0.6,0.2,0.4
"515",0.1,0.5,0.02,50,1,0,0,3,0,4,0.6,0.2,0.4
"516",0.1,0.5,0.02,50,0,0,0,1,0,1,0.6,0.2,0.4
"517",0.1,0.5,0.02,50,2,0,0,1,0,3,0.6,0.2,0.4
"518",0.1,0.5,0.02,50,0,0,0,1,0,1,0.6,0.2,0.4
"519",0.1,0.5,0.02,50,1,1,0,1,1,2,0.6,0.2,0.4
"520",0.1,0.5,0.02,50,2,0,0,0,0,2,0.6,0.2,0.4
"521",0.1,0.5,0.02,50,0,0,0,1,0,1,0.6,0.2,0.4
"522",0.1,0.5,0.04,50,1,1,0,0,1,1,0.6,0.2,0.4
"523",0.1,0.5,0.04,50,0,1,0,4,1,4,0.6,0.2,0.4
"524",0.1,0.5,0.04,50,0,0,0,1,0,1,0.6,0.2,0.4
"525",0.1,0.5,0.04,50,3,1,0,4,1,7,0.6,0.2,0.4
"526",0.1,0.5,0.04,50,1,0,0,2,0,3,0.6,0.2,0.4
"527",0.1,0.5,0.04,50,4,0,0,5,0,9,0.6,0.2,0.4
"528",0.1,0.5,0.04,50,0,0,0,1,0,1,0.6,0.2,0.4
"529",0.1,0.5,0.04,50,0,0,0,2,0,2,0.6,0.2,0.4
"530",0.1,0.5,0.04,50,2,0,0,1,0,3,0.6,0.2,0.4
"531",0.1,0.5,0.04,50,5,1,0,2,1,7,0.6,0.2,0.4
"532",0.1,0.5,0.04,50,5,1,0,1,1,6,0.6,0.2,0.4
"533",0.1,0.5,0.04,50,0,0,0,3,0,3,0.6,0.2,0.4
"534",0.1,0.5,0.04,50,3,0,0,0,0,3,0.6,0.2,0.4
"535",0.1,0.5,0.04,50,2,2,0,1,2,3,0.6,0.2,0.4
"536",0.1,0.5,0.04,50,1,4,0,5,4,6,0.6,0.2,0.4
"537",0.1,0.5,0.04,50,4,0,0,3,0,7,0.6,0.2,0.4
"538",0.1,0.5,0.04,50,1,0,0,2,0,3,0.6,0.2,0.4
"539",0.1,0.5,0.04,50,3,2,0,1,2,4,0.6,0.2,0.4
"540",0.1,0.5,0.04,50,4,0,0,2,0,6,0.6,0.2,0.4
"541",0.1,0.5,0.04,50,0,0,0,3,0,3,0.6,0.2,0.4
"542",0,0.5,0.005,50,0,0,0,1,0,1,0.5,0,0.5
"543",0,0.5,0.005,50,2,0,0,0,0,2,0.5,0,0.5
"544",0,0.5,0.005,50,1,0,0,0,0,1,0.5,0,0.5
"545",0,0.5,0.005,50,2,0,0,0,0,2,0.5,0,0.5
"546",0,0.5,0.005,50,1,0,0,0,0,1,0.5,0,0.5
"547",0,0.5,0.005,50,1,0,0,0,0,1,0.5,0,0.5
"548",0,0.5,0.01,50,1,0,0,1,0,2,0.5,0,0.5
"549",0,0.5,0.01,50,1,0,0,1,0,2,0.5,0,0.5
"550",0,0.5,0.01,50,1,0,0,1,0,2,0.5,0,0.5
"551",0,0.5,0.01,50,1,0,0,1,0,2,0.5,0,0.5
"552",0,0.5,0.01,50,1,0,0,0,0,1,0.5,0,0.5
"553",0,0.5,0.01,50,2,0,0,2,0,4,0.5,0,0.5
"554",0,0.5,0.01,50,1,0,0,0,0,1,0.5,0,0.5
"555",0,0.5,0.01,50,0,0,0,1,0,1,0.5,0,0.5
"556",0,0.5,0.01,50,1,0,0,1,0,2,0.5,0,0.5
"557",0,0.5,0.01,50,0,0,0,1,0,1,0.5,0,0.5
"558",0,0.5,0.01,50,0,0,0,1,0,1,0.5,0,0.5
"559",0,0.5,0.02,50,2,0,0,0,0,2,0.5,0,0.5
"560",0,0.5,0.02,50,0,0,0,1,0,1,0.5,0,0.5
"561",0,0.5,0.02,50,1,0,0,1,0,2,0.5,0,0.5
"562",0,0.5,0.02,50,1,0,0,2,0,3,0.5,0,0.5
"563",0,0.5,0.02,50,3,0,0,0,0,3,0.5,0,0.5
"564",0,0.5,0.02,50,0,0,0,3,0,3,0.5,0,0.5
"565",0,0.5,0.02,50,0,0,0,1,0,1,0.5,0,0.5
"566",0,0.5,0.02,50,3,0,0,3,0,6,0.5,0,0.5
"567",0,0.5,0.02,50,1,0,0,0,0,1,0.5,0,0.5
"568",0,0.5,0.02,50,3,0,0,0,0,3,0.5,0,0.5
"569",0,0.5,0.02,50,1,0,0,2,0,3,0.5,0,0.5
"570",0,0.5,0.02,50,2,0,0,1,0,3,0.5,0,0.5
"571",0,0.5,0.02,50,1,0,0,0,0,1,0.5,0,0.5
"572",0,0.5,0.02,50,1,0,0,0,0,1,0.5,0,0.5
"573",0,0.5,0.02,50,3,0,0,0,0,3,0.5,0,0.5
"574",0,0.5,0.02,50,1,0,0,0,0,1,0.5,0,0.5
"575",0,0.5,0.02,50,2,0,0,1,0,3,0.5,0,0.5
"576",0,0.5,0.02,50,0,0,0,1,0,1,0.5,0,0.5
"577",0,0.5,0.04,50,5,0,0,1,0,6,0.5,0,0.5
"578",0,0.5,0.04,50,2,0,0,1,0,3,0.5,0,0.5
"579",0,0.5,0.04,50,2,0,0,0,0,2,0.5,0,0.5
"580",0,0.5,0.04,50,2,0,0,1,0,3,0.5,0,0.5
"581",0,0.5,0.04,50,1,0,0,2,0,3,0.5,0,0.5
"582",0,0.5,0.04,50,1,0,0,1,0,2,0.5,0,0.5
"583",0,0.5,0.04,50,1,0,0,1,0,2,0.5,0,0.5
"584",0,0.5,0.04,50,3,0,0,1,0,4,0.5,0,0.5
"585",0,0.5,0.04,50,1,0,0,1,0,2,0.5,0,0.5
"586",0,0.5,0.04,50,2,0,0,1,0,3,0.5,0,0.5
"587",0,0.5,0.04,50,1,0,0,2,0,3,0.5,0,0.5
"588",0,0.5,0.04,50,5,0,0,1,0,6,0.5,0,0.5
"589",0,0.5,0.04,50,3,0,0,3,0,6,0.5,0,0.5
"590",0,0.5,0.04,50,3,0,0,2,0,5,0.5,0,0.5
"591",0,0.5,0.04,50,2,0,0,2,0,4,0.5,0,0.5
"592",0,0.5,0.04,50,2,0,0,1,0,3,0.5,0,0.5
"593",0,0.5,0.04,50,1,0,0,4,0,5,0.5,0,0.5
"594",0,0.5,0.04,50,2,0,0,7,0,9,0.5,0,0.5
"595",0.2,0.3,0.005,100,3,0,0,1,0,4,0.5,0.666666666666667,0.1
"596",0.2,0.3,0.005,100,1,1,1,2,1,4,0.5,0.666666666666667,0.1
"597",0.2,0.3,0.005,100,2,0,0,2,0,4,0.5,0.666666666666667,0.1
"598",0.2,0.3,0.005,100,2,5,1,3,5,6,0.5,0.666666666666667,0.1
"599",0.2,0.3,0.005,100,0,2,1,2,2,3,0.5,0.666666666666667,0.1
"600",0.2,0.3,0.005,100,0,1,0,2,1,2,0.5,0.666666666666667,0.1
"601",0.2,0.3,0.005,100,0,0,1,2,0,3,0.5,0.666666666666667,0.1
"602",0.2,0.3,0.005,100,2,0,0,1,0,3,0.5,0.666666666666667,0.1
"603",0.2,0.3,0.005,100,1,1,0,2,1,3,0.5,0.666666666666667,0.1
"604",0.2,0.3,0.005,100,0,1,1,0,1,1,0.5,0.666666666666667,0.1
"605",0.2,0.3,0.005,100,1,1,0,2,1,3,0.5,0.666666666666667,0.1
"606",0.2,0.3,0.005,100,1,2,1,6,2,8,0.5,0.666666666666667,0.1
"607",0.2,0.3,0.005,100,0,0,0,1,0,1,0.5,0.666666666666667,0.1
"608",0.2,0.3,0.005,100,0,2,3,1,2,4,0.5,0.666666666666667,0.1
"609",0.2,0.3,0.005,100,0,2,0,1,2,1,0.5,0.666666666666667,0.1
"610",0.2,0.3,0.005,100,0,2,1,2,2,3,0.5,0.666666666666667,0.1
"611",0.2,0.3,0.005,100,2,1,1,1,1,4,0.5,0.666666666666667,0.1
"612",0.2,0.3,0.005,100,0,0,0,3,0,3,0.5,0.666666666666667,0.1
"613",0.2,0.3,0.005,100,1,2,0,2,2,3,0.5,0.666666666666667,0.1
"614",0.2,0.3,0.01,100,1,1,0,3,1,4,0.5,0.666666666666667,0.1
"615",0.2,0.3,0.01,100,1,2,0,2,2,3,0.5,0.666666666666667,0.1
"616",0.2,0.3,0.01,100,1,1,1,4,1,6,0.5,0.666666666666667,0.1
"617",0.2,0.3,0.01,100,2,3,0,5,3,7,0.5,0.666666666666667,0.1
"618",0.2,0.3,0.01,100,1,0,1,2,0,4,0.5,0.666666666666667,0.1
"619",0.2,0.3,0.01,100,2,6,0,4,6,6,0.5,0.666666666666667,0.1
"620",0.2,0.3,0.01,100,1,3,1,5,3,7,0.5,0.666666666666667,0.1
"621",0.2,0.3,0.01,100,0,2,2,3,2,5,0.5,0.666666666666667,0.1
"622",0.2,0.3,0.01,100,2,6,2,4,6,8,0.5,0.666666666666667,0.1
"623",0.2,0.3,0.01,100,2,4,2,2,4,6,0.5,0.666666666666667,0.1
"624",0.2,0.3,0.01,100,1,8,4,4,8,9,0.5,0.666666666666667,0.1
"625",0.2,0.3,0.01,100,3,2,0,2,2,5,0.5,0.666666666666667,0.1
"626",0.2,0.3,0.01,100,2,2,1,1,2,4,0.5,0.666666666666667,0.1
"627",0.2,0.3,0.01,100,2,5,2,1,5,5,0.5,0.666666666666667,0.1
"628",0.2,0.3,0.01,100,2,4,2,6,4,10,0.5,0.666666666666667,0.1
"629",0.2,0.3,0.01,100,1,3,0,4,3,5,0.5,0.666666666666667,0.1
"630",0.2,0.3,0.01,100,0,0,0,4,0,4,0.5,0.666666666666667,0.1
"631",0.2,0.3,0.01,100,1,3,0,8,3,9,0.5,0.666666666666667,0.1
"632",0.2,0.3,0.01,100,0,3,1,1,3,2,0.5,0.666666666666667,0.1
"633",0.2,0.3,0.01,100,0,0,1,2,0,3,0.5,0.666666666666667,0.1
"634",0.2,0.3,0.02,100,3,7,1,5,7,9,0.5,0.666666666666667,0.1
"635",0.2,0.3,0.02,100,1,14,2,10,14,13,0.5,0.666666666666667,0.1
"636",0.2,0.3,0.02,100,1,7,1,7,7,9,0.5,0.666666666666667,0.1
"637",0.2,0.3,0.02,100,2,3,1,7,3,10,0.5,0.666666666666667,0.1
"638",0.2,0.3,0.02,100,2,4,3,3,4,8,0.5,0.666666666666667,0.1
"639",0.2,0.3,0.02,100,6,8,2,7,8,15,0.5,0.666666666666667,0.1
"640",0.2,0.3,0.02,100,6,9,3,11,9,20,0.5,0.666666666666667,0.1
"641",0.2,0.3,0.02,100,4,9,3,8,9,15,0.5,0.666666666666667,0.1
"642",0.2,0.3,0.02,100,2,4,0,9,4,11,0.5,0.666666666666667,0.1
"643",0.2,0.3,0.02,100,1,6,3,5,6,9,0.5,0.666666666666667,0.1
"644",0.2,0.3,0.02,100,2,7,3,6,7,11,0.5,0.666666666666667,0.1
"645",0.2,0.3,0.02,100,1,8,4,6,8,11,0.5,0.666666666666667,0.1
"646",0.2,0.3,0.02,100,5,11,0,9,11,14,0.5,0.666666666666667,0.1
"647",0.2,0.3,0.02,100,3,5,0,10,5,13,0.5,0.666666666666667,0.1
"648",0.2,0.3,0.02,100,2,10,1,14,10,17,0.5,0.666666666666667,0.1
"649",0.2,0.3,0.02,100,1,4,2,6,4,9,0.5,0.666666666666667,0.1
"650",0.2,0.3,0.02,100,10,6,2,7,6,19,0.5,0.666666666666667,0.1
"651",0.2,0.3,0.02,100,3,3,1,4,3,8,0.5,0.666666666666667,0.1
"652",0.2,0.3,0.02,100,3,2,3,8,2,14,0.5,0.666666666666667,0.1
"653",0.2,0.3,0.02,100,3,6,1,9,6,13,0.5,0.666666666666667,0.1
"654",0.2,0.3,0.04,100,9,16,7,16,16,32,0.5,0.666666666666667,0.1
"655",0.2,0.3,0.04,100,6,11,6,13,11,25,0.5,0.666666666666667,0.1
"656",0.2,0.3,0.04,100,10,16,4,15,16,29,0.5,0.666666666666667,0.1
"657",0.2,0.3,0.04,100,12,17,6,24,17,42,0.5,0.666666666666667,0.1
"658",0.2,0.3,0.04,100,5,11,5,12,11,22,0.5,0.666666666666667,0.1
"659",0.2,0.3,0.04,100,11,16,11,15,16,37,0.5,0.666666666666667,0.1
"660",0.2,0.3,0.04,100,9,8,1,13,8,23,0.5,0.666666666666667,0.1
"661",0.2,0.3,0.04,100,10,19,4,14,19,28,0.5,0.666666666666667,0.1
"662",0.2,0.3,0.04,100,17,16,2,11,16,30,0.5,0.666666666666667,0.1
"663",0.2,0.3,0.04,100,2,17,5,12,17,19,0.5,0.666666666666667,0.1
"664",0.2,0.3,0.04,100,7,5,2,10,5,19,0.5,0.666666666666667,0.1
"665",0.2,0.3,0.04,100,6,14,7,18,14,31,0.5,0.666666666666667,0.1
"666",0.2,0.3,0.04,100,3,12,6,17,12,26,0.5,0.666666666666667,0.1
"667",0.2,0.3,0.04,100,8,17,5,23,17,36,0.5,0.666666666666667,0.1
"668",0.2,0.3,0.04,100,3,5,2,12,5,17,0.5,0.666666666666667,0.1
"669",0.2,0.3,0.04,100,9,7,5,13,7,27,0.5,0.666666666666667,0.1
"670",0.2,0.3,0.04,100,7,13,5,10,13,22,0.5,0.666666666666667,0.1
"671",0.2,0.3,0.04,100,5,16,17,14,16,36,0.5,0.666666666666667,0.1
"672",0.2,0.3,0.04,100,5,10,6,16,10,27,0.5,0.666666666666667,0.1
"673",0.2,0.3,0.04,100,8,10,4,18,10,30,0.5,0.666666666666667,0.1
"674",0.1,0.3,0.005,100,4,0,0,3,0,7,0.4,0.333333333333333,0.2
